track_name,track_id,artist_name,artist_id,lyrics
Billie Eilish - everything i wanted (ترجمه ی فارسی),5022984,Genius Farsi Translations (ترجمه‌ی فارسی),1207399,"[Verse 1]
I had a dream
من یه خوابی دیدم
I got everything I wanted
که هرچیزی که میخواستم رو داشتم
Not what you'd think
نه چیزی که تو فکر میکنی
And if I'm bein' honest
و اگه بخوام روراست باشم
It might've been a nightmare
شاید اصن اون (بجای رویا) یه کابوس بود
To anyone who might care
برای هرکی که شاید اهمیت بده
Thought I could fly (Fly)
فکر کردم میتونم پرواز کنم (پرواز)
So I stepped off the Golden, mm
پس، از پل گلدن گِیت پریدم
Nobody cried (Cried, cried, cried, cried)
هیچکس گریه نکرد
Nobody even noticed
هیچکس حتی متوجه نشد
I saw them standing right there
دیدم که همونجا ایستادن
Kinda thought they might care (Might care, might care)
یجورایی فکر میکردم شاید براشون مهم باشه شاید اهمیت بدن، شاید اهمین بدن
[Pre-Chorus]
I had a dream
من یه خوابی دیدم
I got everything I wanted
که هرچی خواستم رو داشتم
But when I wake up, I see
اما وقتی بیدار شدم
You with me
تو رو کنارم دیدم
[Chorus]
And you say, ""As long as I'm here, no one can hurt you
و تو میگی، ""تا وقتی که من اینجام، هیچکس نمیتونه بهت آسیب بزنه
Don't wanna lie here, but you can learn to
نمیخوام اینجا دروغ بگم، اما تو میتونی یاد بگیری
If I could change the way that you see yourself
اگه میتونستم جوری که خودت رو میبینی رو عوض کنم
You wouldn't wonder why you hear, ""they don't deserve you""
واست سوال نمیشد چرا میشنوی که میگن، ""اونا لیاقتتو ندارن""
[Verse 2]
I tried to scream
من سعی کردم جیغ بکشم
But my head was underwater
اما سرم زیر آب بود
They called me weak
اونا منو ""ضعیف"" صدا زدن
Like I'm not just somebody's daughter
انگار نه انگار که من دختر یکیم
Coulda been a nightmare
میتونست یه کابوس باشه
But it felt like they were right there
اما انگار که اونا هم همونجا بودن
And it feels like yesterday was a year ago
و انگار که دیروز یه سال پیش بوده
But I don't wanna let anybody know
ولی نمیخوام بذارم کسی بفهمه
'Cause everybody wants something from me now
چون حالا همه ازم یه چیزی میخوان
And I don't wanna let 'em down
و من نمیخوام ناامیدشون کنم
[Pre-Chorus]
I had a dream
من یه خوابی دیدم
I got everything I wanted
که هرچی خواستم رو داشتم
But when I wake up, I see
اما وقتی بیدار شدم
You with me
تو رو کنارم دیدم
[Chorus]
And you say, ""As long as I'm here, no one can hurt you
و تو میگی، ""تا وقتی که من اینجام، هیچکس نمیتونه بهت آسیب بزنه
Don't wanna lie here, but you can learn to
نمیخوام اینجا دروغ بگم، اما تو میتونی یاد بگیری
If I could change the way that you see yourself
اگه میتونستم جوری که خودت رو میبینی رو عوض کنم
You wouldn't wonder why you hear, ""they don't deserve you""
واست سوال نمیشد چرا میشنوی که میگن، ""اونا لیاقتتو ندارن""
[Outro]
If I knew it all then, would I do it again?
اگه همه اینارو قبلا میدونستم، بازم انجامش میدادم؟
Would I do it again?
بازم انجامش ميدادم؟
If they knew what they said would go straight to my head
اگه اونا ميدونستن چيزایی که گفتن مستقيم تو ذهنم تاثیر میذاره
What would they say instead?
به جاش چی میگفتن؟
If I knew it all then, would I do it again?
اگه همه اینارو قبلا میدونستم، بازم انجامش میدادم؟
Would I do it again?
بازم انجامش ميدادم؟
If they knew what they said would go straight to my head
اگه اونا ميدونستن چيزایی که گفتن مستقيم تو ذهنم تاثیر میذاره
What would they say instead?
به جاش چی میگفتن؟"
Happier Than Ever (Edit),7169928,Billie Eilish,615550,"[Verse 1]
You call me again, drunk in your Benz
Drivin' home under the influence
You scared me to death, but I’m wastin' my breath
'Cause you only listen to your fuckin’ friends
I don't relate to you
I don't relate to you, no
'Cause I'd never treat me this shitty
You made me hate this city
[Verse 2]
And I don't talk shit about you on the internet
Never told anyone anything bad
'Cause that shit's embarrassing, you were my everything
And all that you did was make me fuckin’ sad
So don’t waste the time I don't have
And don’t try to make me feel bad
I could talk about every time that you showed up on time
But I'd have an empty line 'cause you never did
Never paid any mind to my mother or friends, so I
Shut 'em all out for you ’cause I was a kid
[Outro]
You ruined everything good
Always said you were misunderstood
Made all my moments your own
Just fuckin' leave me alone, yeah (Fuck you)
(Ah)
(Goddamn)
(Ah)
(Fuck you)
(Fuck you)"
Billie Eilish - Six Feet Under (ترجمه ی فارسی),4260718,Genius Farsi Translations (ترجمه‌ی فارسی),1207399,"[Verse 1]
Help, I lost myself again
کمک. من خودمو دوباره گم کردم
But I remember you
ولی تو رو یادم میاد
Don't come back, it won't end well
برنگرد. خوب تموم نخواهد شد
But I wish you'd tell me to
ولی دلم میخواست به من میگفتی
[Chorus]
Our love is six feet under
عشق ما مرده(شیش فیت پایینه)ا
I can't help but wonder
نمیتونم کاری کنم جز به این فکر کردن که
If our grave was watered by the rain
اگه سنگ قبر ما آب داده میشد توسط بارون
Would roses bloom?
ممکن بود که رزها شکوفه بزنن؟
Could roses bloom
رزا میتونستن شکوفه بزنن؟
Again?
دوباره
[Verse 2]
Retrace my lips
ردپای لبهامو پاک میکنم
Erase your touch
لمس تو رو پاک میکنم
It's all too much for me
تمام این برام خیلی زیادیه
Blow away
Like smoke in air
دور شو. مثل دودی در هوا
How can you die carelessly?
چطور میتونی بدون اهمیت دادن بمیری؟
[Chorus]
Our love is six feet under
عشق ما مرده(شیش فیت پایینه)ا
I can't help but wonder
نمیتونم کاری کنم جز به این فکر کردن که
If our grave was watered by the rain
اگه سنگ قبر ما آب داده میشد توسط بارون
Would roses bloom?
ممکن بود که رزها شکوفه بزنن؟
Could roses bloom
رزا میتونستن شکوفه بزنن؟
[Bridge]
They're playing our sound
اونا دارن اهنگ ما رو میزنن
Laying us down tonight
رهامون میکنن امشب
And all of these clouds
و تمام این ابرها
Crying us back to life
ما رو به زندگی برمیگردونن
But you're cold as a knife
ولی تو مثل چاقو سردی
[Chorus]
Six feet under
مرده
I can't help but wonder
نمیتونم کاری انجام بدم جز فکر کردن به اینکه
If our grave was watered by the rain
اگه قبر ما اب داده میشد توسط بارون
Bloom
شکوفه میزدن
Bloom
شکوفه میزدن
Again
دوباره
[Outro]
Help, I lost myself again
کمک، من خودمو دوباره گم کردم
But I remember you
ولی تو رو یادم میاد"
see-through,3207580,Billie Eilish,615550,"[Verse 1]
Wait a minute, let me finish
I know you don't care, but can you listen?
I came committed, guess I overdid it
Wore my heart out on a chain around my neck
And now it's missing
[Chorus]
So I think I better go
I never really know how to please you
You're looking at me like I'm see-through
I guess I'm gonna go
I just never know how you feel
Do you even feel anything?
[Verse 2]
You said, ""Don't treat me badly""
But you said it so sadly, so I did the best I could
Not thinking you would have left me gladly
I know you're not sorry, why should you be?
'Cause who am I to be in love when your love is never for me?
[Chorus]
So I think I better go
I never really know how to please you
You're looking at me like I'm see-through"
another stupid song,3143255,Billie Eilish,615550,"[Intro]
I'm not gonna write another stupid song about you, baby
[Verse 1]
You're saying that you miss me, oh well
I never even got a kiss without a countdown
It's time to face the facts, you treat me like a snack
Only text back when you're hungry
Your love's so insecure, you're never really sure
Boy, you never listen
[Chorus]
I'm not gonna write another stupid song about you, babe
[Verse 2]
You're saying that you're sorry, so what?
You ask me what I want, for you to shut up
Time to come to terms, put myself first
When your bubble bursts got soap in your eye
I'm telling you it's wrong to break into my songs
Boy, you gotta listen
[Chorus]
I'm not gonna write another stupid song about you, babe
[Bridge]
So take this as my last goodbye and play it when you're lonely
Don't you say I didn't try to reach your hand to hold me
I just wanna walk the line, press record then hit rewind
I've made up my mind to erase you, ooh-ooh
To erase you, ooh-ooh
[Chorus]
I'm not gonna write another stupid song about you, baby
[Outro]
So take this as my last goodbye and play it when you're lonely
Don't you say I didn't try to reach your hand to hold me
I just wanna walk the line, press record then hit rewind
I've made up my mind to erase you, ooh-ooh
To erase you, ooh-ooh
To erase you, ooh-ooh
To erase you, ooh-ooh"
Billie Eilish & ROSALÍA - Lo Vas A Olvidar (English Translation),6405495,Genius English Translations,196943,"[Verse 1: ROSALÍA &
Billie Eilish
,
Both
]
Tell me if you still miss me
Tell me if you still won't forgive me
What will you do with all this poison? Nothing good
Tell me if you still miss me
[Chorus: ROSALÍA & Billie Eilish]
Are you going to forget it? Can you let it go?
Can you let it go? Are you going to forget it?
Can you let it go? Are you going to forget it?
Are you going to forget it? Can you let it go?
Can you let it go? Are you going to forget it?
Can you let it go? Are you going to forget it?
[Interlude: ROSALÍA]
Isn't good
And that's it
Ah, kisses, haha, take care, please
[Verse 2: Billie Eilish &
ROSALÍA
]
Tell me that you still don't regret it
Tell me if we still have something in common
Wе don't get back the time wе've lost
Give me a kiss and lower me from the cross
[Chorus: ROSALÍA & Billie Eilish]
Are you going to forget it? Can you let it go?
Can you let it go? Are you going to forget it?
Can you let it go? Are you going to forget it?
Are you going to forget it? Can you let it go?
Can you let it go? Are you going to forget it?
Can you let it go? Are you going to forget it?
[Bridge: ROSALÍA]
Ay, ay
Ay, ay, ay, ah-ah
[Outro: ROSALÍA &
Billie Eilish
]
Love can't be measured steadily
One day I'm a Goddess and the next day I can break
I needed to go 'cause I needed to know you don't need me
You reap what you sow, but it seems like you don't even see me
Love can't be measured steadily
One day I'm a Goddess and the next day I can break
You say it to me like it's something I have any choice in
If I wasn't important, then why would you waste all your poison?"
Billie Eilish - Happier Than Ever (Traducción al Español),6746431,Genius Traducciones al Español,1376254,"[Letra de ""Billie Eilish - Happier Than Ever (Traducción al Español)""]
[Coro]
Cuando estoy lejos de ti
Soy más feliz que nunca
Ojalá pudiera explicarlo mejor
Ojalá no fuera cierto
[Verso 1]
Dame un día o dos para pensar en algo inteligente
Para escribirme una carta
Para decirme qué hacer, mm-mm
¿Lees mis entrevistas?
¿O te saltas mi camino?
Cuando dijiste que estabas de paso
¿Estaba yo en tu camino?
Sabía que cuando te pedí que (Cuando te pedí que)
Actuaras con calma sobre lo que te estaba contando
Harías lo contrario de lo que dijistе que harías (Lo que dijiste quе harías)
Y acabaría aún más asustada
No digas que no es justo
Claramente no te diste cuenta de que me volviste miserable
Así que si realmente quieres saber
[Estribillo]
Cuando estoy lejos de ti (Cuando estoy lejos de ti)
Soy más feliz que nunca (Más feliz que nunca)
Ojalá pudiera explicarlo mejor (Ojalá pudiera explicarlo mejor)
Ojalá no fuera cierto, mm-mm
[Ruptura Instrumental]
[Verso 2]
Me llamas otra vez, borracho en tu Benz
Manejando a casa bajo la influencia
Me asustaste a muerte, pero estoy perdiendo el tiempo
Porque solo escuchas a tus amigos jodidos
No me identifico contigo
No me identifico contigo, no
Porque nunca me trataría así de mal
Me hiciste odiar esta ciudad
[Verso 3]
Y no hablo mal de ti en internet
Nunca le dije a nadie algo malo
Porque eso es vergonzoso, eras todo para mí
Y todo lo que hiciste fue hacerme jodidamente triste
Así que no pierdas el tiempo que no tengo
Y no intentes hacerme sentir mal
Podría hablar de cada vez que llegaste a tiempo
Pero tendría una línea vacía porque nunca lo hiciste
Nunca prestaste atención a mi madre o amigos, así que
Los ignoré a todos por ti porque era una niña
[Outro]
Arruinaste todo lo bueno
Siempre dijiste que no te entendían
Hiciste que todos mis momentos fueran tuyos
Así que jódete y déjame en paz, sí (jódete)
(Ah)
(Maldición)
(Ah)
(Jódete)
(Jódete)"
bad company,3846446,Billie Eilish,615550,"[Intro]
Three, two, one!
[Verse 1]
I've got a man that doesn't love me
He's got a girl that doesn't love him
She's got a brother down in Cali
He's got a tattoo for his cousin
[Pre-Chorus]
Another picture perfect family
Should've known they'd keep bad company
Another house on fire by Venice beach
She's got a man she doesn't love who doesn't  love me
[Chorus]
I don't need to know
Who you can't let go
Cry 'bout so and so
(She's got a man, got a man, got a, got a man)
I don't need to know
Who you can't let go
Cry 'bout so and so
(She's got a man, got a man, got a, got a man)
[Verse 2]
Mom and dad are getting worried
They've got a man outside the building
He's got a Jag' with tinted windows
He makes a killing for a living
[Pre-Chorus]
Another picture perfect family
Should've known they'd keep bad company
Another house on fire by Venice beach
She's got a man she doesn't love who doesn't  love me
[Chorus]
I don't need to know
Who you can't let go
Cry 'bout so and so
(She's got a man, got a man, got a, got a man)
I don't need to know
Who you can't let go
Cry 'bout so and so
(She's got a man, got a man, got a, got a man)
[Outro]
Three, two, one!"
Billie Eilish - What Was I Made For? (Traducción al Español),9313043,Genius Traducciones al Español,1376254,"[Letra de ""Billie Eilish - What Was I Made For? (Traducción al Español)""]
[Verso 1]
Yo antes flotaba, ahora nada más me caigo
Yo antes sabía, pero ahora no estoy segura
De para qué fui hecha
¿Para qué fui hecha?
[Verso 2]
Cuando salía de paseo, yo era un ideal
Parecía tan viva, pero resulta que no soy real
Solo soy algo por lo que pagaste
¿Para qué fui hecha?
[Coro]
Porque yo, yo
No sé cómo sentir
Pero quiero intentarlo
No sé cómo sentir nada
Pero algún día quizá lo haga
Algún día quizá lo haga
[Post-Coro]
Mm, mm, ah
Mm, mm, mm
[Verso 3]
¿Cuándo fue que terminó? Toda la alegría
Estoy triste otra vez, no le digas a mi novio
No está hecho para eso
¿Para qué fui hecha?
[Coro]
Porque yo, porque yo
No sé cómo sentir
Pero quiero intentarlo
No sé cómo sentir nada
Pero algún día quizá lo haga
Algún día quizá lo haga
[Outro]
Creo que me olvidé cómo ser feliz
Es algo que no soy, pero algo que puedo ser
Algo que espero
Algo para lo que estoy hecha
Algo para lo que estoy hecha"
Billie Eilish - ilomilo (Türkçe Çeviri),4483035,Genius Türkçe Çeviri,569121,"[Verse 1]
Endişelenmene gerek yok dedim
Ama belki bu bir yalandır
Balım, acelen ne?
İçeride kalmak istemiyor musun?
Hatırla, yıldızlara çok yakınlaşma
Onlar sana asla bizimkisi gibi aşk vermeyecek
[Nakarat]
Nereye gittin?
Bilmem lazım, ama soğuk
Ve ben yalnız olmak istemiyorum
Evimin yolunu göster bana
Başka hayat kaybedemem
[Refrain]
Acele et, endişelendim
[Verse 2]
Dünya biraz bulanık
Ya da benim gözlerim
Gömmem gereken arkadaşlar
Beni geceleri ayakta tutuyorlar
Başkasını sevemem dedim
Çünkü kırılabilirim
Eğer öleceksen, yanlışlıkla değil
[Nakarat]
Yani, nereye gittin?
Bilmem lazım, ama soğuk
Ve yalnız olmak istemiyorum
Öyleyse eve geleceğini söyle bana
Sadece bir yalan olsa bile
[Köprü]
Seni üzmemeye çalıştım
Seninle tanıştığım gün beni kurtarmana izin verdim
Sadece seni korumak istedim
Ama şimdi asla ulaşamayacağım
[Refrain]
Acele et, endişelendim
[Çıkış]
Nereye gittin?
Bilmem lazım, ama soğuk
Ve yalnız olmak istemiyorum
Eve geleceğini umuyordum
Eğer bir yalansa umurumda değil"
Billie Eilish - Happier Than Ever (Türkçe Çeviri),6746855,Genius Türkçe Çeviri,569121,"[Nakarat]
Senden uzak olduğumda
Her zamankinden daha mutluyum
Keşke daha iyi açıklayabilseydim
Keşke doğru olmasaydı, ooh-ooh, ooh-ooh, mm-hmm
[Bölüm 1]
Bana bir iki gün ver
Zekice bir şey düşünebilmek için
Kendime bir mektup yazabilmek için
Kendime ne yapmamı söyleyebilmek için, ooh, ooh-ooh, mm-hmm
Röportajlarımı okuyor musun?
Ya da caddemi atlıyor musun?
Geçerken uğradığını söylediğinde
Yolunun üzerinde miydim gerçekten?
Senden söylediğim şeye uymanı istediğimde
Biliyordum (istediğimde)
Söylediğin şeyin tersini yapacağını (Yapacağını söylediğin şey)
Ve daha çok korkacağımı
Adil olmadığını söyleme
Belli ki beni bir zavallı yaptığının farkında değildin, ooh
Bu yüzden eğer gerçekten bilmek istiyorsan
[Nakarat]
Senden uzak olduğumda (Senden uzak olduğumda)
Her zamankinden daha mutluyum (Her zamankinden daha mutluyum)
Keşke daha iyi açıklayabilseydim (Keşke daha iyi açıklayabilseydim)
Keşke doğru olmasaydı, ooh-ooh, ooh-ooh, mm-hmm
[Enstrümental Ara / Beat Değişikliği]
[Bölüm 2]
Beni yeniden aradın
Benz'inde sarhoşsun
Sarhoşça evine sürüyorsun
Ödümü patlattın ama nefesimi boşa harcıyorum
Çünkü sen sadece lanet olası arkadaşlarını dinliyorsun
Seni anlamıyorum
Seni anlamıyorum, hayır
Çünkü ben kendime asla böyle boktan davranmazdım
Bu şehirden nefret ettirdin
[Bölüm 3]
Ve internette senin hakkında kötü konuşmuyorum
Kimseye kötü bir şey söylemedim
Çünkü bu utanç verici, sen benim her şeyimdin
Ve tek yaptığın şey beni üzmekti
Bu yüzden olmayan vaktimi harcama
Ve beni kötü hissettirmeye çalışma
Her zaman anında geldiğin hakkında konuşabilirdim
Ama yalan söylemiş olurdum çünkü asla zamanında gelmedin
Annemi ya da arkadaşlarımı hiç dinlemedim
Yani hepsini senin için susturdum çünkü bir çocuktum
[Çıkış]
Güzel olan her şeyi mahvediyorsun
Hep yanlış anlaşıldığını söylerdin
Güzel anlarımı çaldın (Çaldın)
Sadece yalnız bırak beni
(Siktir git)
(Ah)
(Siktir git)
(Ah)
(Siktir git)
(Siktir git)"
because i’m in love with you*,4099614,Billie Eilish,615550,"[Lyrics from Snippet]
I want you
I swear I'd stop breathing
If it would benefit you
If that’s all I had to do, mm
I'll give up everything
Because I'm in love with you
Yes, I’m in love with you
I'll give up everything
If it would benefit you
If that's all I had to do"
Bad (triple j Like A Version Cover),3508974,Billie Eilish,615550,"[Verse 1]
Your butt is mine, I'm gonna tell you right
Just show your face in broad daylight
I'm telling you on how I feel
Gonna hurt your mind, don't shoot to kill
I'm giving you on count of three
To show your stuff or let it be
'Cause I'm telling you just watch your mouth
I know your game what you're about
[Pre-Chorus]
Well they say the sky's the limit
And to me that's really true
But my friend you have seen nothing
So just wait till I get through
[Chorus]
Because I'm bad, I'm bad, c'mon
You know I'm big, I'm bad, you know
You know I'm big, I'm bad, I'm really really bad
And the whole world's got has to answer right now
Just to tell you once again
Who's bad?
[Verse 2]
The word is out, you're doing wrong
Gonna lock you up before too long
Your lying eyes gonna tell you right
So listen up, don't make a fight
Your talk is cheap, you're not a man
You're throwing stones to hide your hands
[Pre-Chorus]
Well they say the sky's the limit
And to me that's really true
But my friend you have seen nothing
So just wait till I get through
[Chorus]
Because I'm big, I'm bad, c'mon
You know I'm big, I'm bad, you know
You know I'm big, I'm bad, I'm really really bad
And the whole world's got to answer right now
Just to tell you once again
Who's bad?"
SICKO MODE,3876994,Travis Scott,20185,"[Part I]
[Intro: Drake]
Astro, yeah
[Verse 1: Drake]
Sun is down, freezin' cold
That's how we already know, winter's here
My dawg would probably do it for a Louis belt
That's just all he know, he don't know nothin' else
I tried to show 'em, yeah
I tried to show 'em, yeah, yeah
Yeah, yeah, yeah
Goin' on you with the pick and roll
Young La Flame, he in sicko mode
[Part II]
[Verse 2: Travis Scott &
The Notorious B.I.G
.
]
(Woo) Made this here with all the ice on in the booth
At the gate outside, when they pull up, they get me loose
Yeah, Jump Out boys, that's Nike boys, hoppin' out coupes
This shit way too big, when we pull up, give me the loot (
Gimme the loot!
)
Was off the Remy, had a Papoose
Had to hit my old town to duck the news
Two-four hour lockdown, we made no moves
Now it's 4 AM and I'm back up poppin' with the crew
I just landed in, Chase B mixes pop like Jamba Juice
Different colored chains, think my jeweler really sellin' fruits
And they chokin', man, know the crackers wish it was a noose
[Refrain: Big Hawk &
Swae Lee
]
Some-some-some-someone said
To win the retreat, we all in too deep
Play-play-playin' for keeps, don't play us for weak (
Someone said
)
To win the retreat, we all in too deep
Play-play-playin' for keeps, don't play us for weak
[Verse 3: Travis Scott &
Uncle Luke
]
Yeah, this shit way too formal, y'all know I don't follow suit
Stacey Dash, most of these girls ain't got a clue
All of these hoes I made off records I produced
I might take all my exes and put 'em all in a group
Hit my eses, I need the bootch
'Bout to turn this function to Bonnaroo
Told her, ""Hop in, you comin' too""
In the 305, bitches treat me like I'm Uncle Luke
(
Don't stop, pop that pussy!
)
Had to slop the top off, it's just a roof, uh
She said, ""Where we goin'?"" I said, ""The moon""
We ain't even make it to the room
She thought it was the ocean, it's just the pool
Now I got her open, it's just the Goose
Who put this shit together? I'm the glue
[Refrain: Travis Scott,
Swae Lee
&
Big Hawk
]
Someone said
Shorty FaceTimed me out the blue
Someone said
Play-playin' for keeps
Someone said, mother****, someone said
Don't play us for weak
[Part III]
[Intro: Travis Scott,
Drake
&
Lil Juice
]
Yeah!
Astro, yeah, yeah
(
Tay Keith, fuck these niggas up!
)
Ayy, ayy
[Chorus: Drake &
Travis Scott
]
She's in love with who I am
Back in high school, I used to bus it to the dance (
Yeah
)
Now I hit the FBO with duffels in my hands
I did half a Xan, thirteen hours 'til I land
Had me out like a light, ayy, yeah
Like a light, ayy, yeah
[Verse 4: Drake &
Travis Scott
]
Like a light, ayy, slept through the flight, ayy
Knocked for the night, ayy
767, man, this shit got double bedroom, man
I still got scores to settle, man
I crept down the block (Down the block)
Made a right (Yeah, right)
Cut the lights (Yeah, what?), paid the price (Yeah)
Niggas think it's sweet (Nah, never), it's on sight (Yeah, what?)
Nothin' nice (Yeah), baguettes in my ice (Aw, man)
Jesus Christ (Yeah), checks over stripes (Yeah)
That's what I like (
Yeah
), that's what we like (
Yeah
)
Lost my respect, you not a threat
When I shoot my shot, that shit wetty like I'm Sheck (
Bitch
)
See the shots that I took (Ayy), wet like I'm Book (Ayy)
Wet like I'm Lizzie
I be spinnin' Valley, circle blocks 'til I'm dizzy (Yeah, what?)
Like where is he? (Yeah, what?)
No one seen him (Yeah, yeah)
I'm tryna clean 'em
(Yeah)
[Chorus: Drake &
Travis Scott
]
She's in love with who I am
Back in high school, I used to bus it to the dance
Now I hit the FBO with duffels in my hands (
Woo
)
I did half a Xan, thirteen hours 'til I land
Had me out like a light (
Like a light
)
Like a light (
Like a light
)
Like a light (
Like a light
)
Like a light
[Verse 5: Travis Scott]
Yeah, passed the dawgs a celly
Sendin' texts, ain't sendin' kites, yeah
He said, ""Keep that on lock""
I say, ""You know this shit, it's stife,"" yeah
It's absolute, yeah (Yeah),
I'm back, reboot (It's lit)
LaFerrari to Jamba Juice, yeah (Skrrt, skrrt)
We back on the road, they jumpin' off, no parachute, yeah
Shorty in the back
She said she workin' on her glutes, yeah (Oh my God)
Ain't by the book, yeah, this how it look, yeah
'Bout a check, yeah (Check), just check the foots, yeah
Pass this to my daughter, I'ma show her what it took (Yeah)
Baby mama cover
Forbes
, got these other bitches shook
Yeah"
goosebumps,2849767,Travis Scott,20185,"[Intro: Travis Scott]
Yeah
7:30 in the night, yeah
Ooh, ooh
[Chorus: Travis Scott]
I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments
I'm way too numb, yeah, it's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
When you're not around (Straight up)
When you throw that to the side, yeah (It's lit)
I get those goosebumps every time, yeah
[Verse 1: Travis Scott]
7-1-3
Through the 2-8-1, yeah, I'm ridin', why they on me?
Why they on me? I'm flyin', sippin' low-key
I'm sippin' low-key in Onyx, rider, rider
When I'm pullin' up right beside ya
Pop star, lil' Mariah
When I text a cute game, wildness
Throw a stack on the Bible
Never Snapchat or took molly
She fall through plenty, her and all her ginnies, yeah
We at the top floor, right there off Doheny, yeah
Oh no, I can't fuck with y'all
Yeah, when I'm with my squad, I cannot do no wrong
Yeah, saucin' in the city, don't get misinformed
Yeah, they gon' pull up on you (Brr, brr, brr)
Yeah, we gon' do some things, some things you can't relate
Yeah, 'cause we from a place, a place you cannot stay
Oh, you can't go, oh, I don't know
Oh, back the fuck up off me (Brr, brr, brr)
[Chorus: Travis Scott]
I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments
I'm way too numb, yeah, it's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
When you're not around
When you throw that to the side, yeah
I get those goosebumps every time
[Verse 2: Kendrick Lamar]
Uh, I want to press my like, yeah, I wanna press my
I want a green light, I wanna be like
I wanna press my line, yeah
I wanna take that ride, yeah
I'm gonna press my line
I want a green light, I wanna be like, I wanna press my—
Mama dearest, spare your feelings
I'm relivin' moments, peelin' more residual
I can buy the buildin', burn the buildin'
Take your bitch, rebuild the buildin' just to fuck some more
I can justify my love for ya
And touch the sky for God to stop debating war
Put the pussy on a pedestal (Ayy)
Put the pussy on a high horse
That pussy to die for
That pussy to die for
Peter Piper picked a pepper
So I could pick your brain and put your heart together
We depart the shady parts and party hard
The diamonds yours, the coupe forever
My best shot just might shoot forever like (Brr)
[Chorus: Travis Scott]
I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments
I'm way too numb, yeah, it's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
When you're not around
When you throw that to the side, yeah
I get those goosebumps every time"
BUTTERFLY EFFECT,3089187,Travis Scott,20185,"[Intro]
(
All the commas
)
(
Murda on the beat, so it's not nice
)
Ooh, hmm
[Chorus]
For this life, I cannot change (Change)
Hidden Hills, deep off in the main (Main)
M&M's, sweet like candy cane (Cane)
Drop the top, pop it, let it bang (Pop it, pop it)
For this life, I cannot change
In the hills, deep off in the main
M&M's, sweet like candy cane
Drop the top, pop it, let it bang (Pop it, pop it)
[Verse 1]
Drop the top, play hide and seek (Yeah)
Jump inside, jump straight to the league (League)
Take a sip, feel just how I be (It's lit)
On Freeway, but no, ain't nothin' free (Straight up)
Bend laws, bend lanes (Skrrt, skrrt)
Been bustin' bills, but still, ain't nothin' change (Skrrt, skrrt, skrrt, skrrt)
You in the mob soon as you rock the chain (Skrrt, skrrt, mob)
She caught the waves, just thumbin' through my braids (Alright)
Heatin' up, baby, I'm just heatin' up (It's lit)
Need your love, not a need, it is a must (Yeah)
Feelin' stuck, you know how to keep me up (Yeah, yeah)
Icy love, icy like a hockey puck (Alright)
[Chorus]
For this life, I cannot change (Change)
Hidden Hills, deep off in the main (Main)
M&M's, sweet like candy cane (Cane)
Drop the top, pop it, let it bang (Pop it, pop it)
For this life, I cannot change
Hidden Hills, deep off in the main (Yeah, yeah)
M&M's, sweet like candy cane
Drop the top, pop it, let it bang
[Verse 2]
All the ones, all the chains piled on the mantle (Yeah)
All the dawgs, all the dawgs low creep right behind me in the Phantom (It's lit)
Yeah, never go, never go dip on the set, stayed Santana
Yeah, run it back, turn the lights on when I hit up Green Lantern (It's lit, alright)
Yeah, fly the broads, fly the dawgs down to Atlanta
Yeah, in the cut in Medusa, lay low, yeah, I might be
Yeah, roll up, help me calm down when I'm movin' high speed
Yeah, if I send one, need to text back 'cause you know what I need (Straight up)
Oh, please, oh, me, oh, my
We been movin', we been movin' for some time (Alright)
Flexin', flexin', try to exercise
Exercise (Exercise), exercise (Exercise), exercise (Exercise), exercise (Exercise)
(Yeah, yeah)
[Chorus]
(For this life)
For this life, I cannot change (Change)
Hidden Hills, deep off in the main (Main)
M&M's, sweet like candy cane (Cane)
Drop the top, pop it, let it bang (Pop it, pop it)
For this life, I cannot change
Hidden Hills, deep off in the main
M&M's, sweet like candy cane
Drop the top, pop it, let it bang (Bang, yeah)"
